iterations,fitness,time
0,3265.79419716,0.000435999999993
10,3360.33117312,0.000862999999995
20,3537.3376261,0.00129
30,3639.17761123,0.002044
40,3827.80737666,0.002627
50,3806.61758705,0.003713
60,3785.14218313,0.00416000000001
70,3760.84217102,0.00462500000002
80,3843.68206299,0.00508800000001
90,3867.18500493,0.005729
100,3829.28759521,0.006387
110,3897.75251861,0.007031
120,3871.85358261,0.00748399999999
130,3799.39418199,0.008118
140,3834.19156429,0.008629
150,3818.19324608,0.00904199999999
160,3876.31504888,0.00944
170,3870.13404982,0.009845
180,3848.55638599,0.010241
190,3980.85859481,0.010666
200,3951.92133656,0.01111
210,3975.66095778,0.011576
220,3941.19768492,0.012011
230,4004.70379194,0.012434
240,3935.14350529,0.012896
250,3935.14350529,0.013337
260,3937.17921715,0.013748
270,3980.96764734,0.014387
280,4023.69107707,0.01499
290,3930.91726668,0.015596
300,3973.26003728,0.016211
310,4071.62731426,0.016795
320,4028.19228424,0.017723
330,3996.09736937,0.018308
340,4088.63069669,0.018749
350,4056.24078648,0.019174
360,4009.17797317,0.019743
370,4116.70695345,0.020232
380,3918.44131351,0.020672
390,3938.40812126,0.021097
400,3914.27305112,0.021534
410,4055.1425667,0.021952
420,3909.57153722,0.022411
430,3976.569166,0.022871
440,4094.28716808,0.023317
450,3958.75366918,0.023727
460,4002.73142966,0.024158
470,3990.50552146,0.024566
480,3967.27670641,0.024979
490,3984.20994026,0.0255739999999
500,3996.48077869,0.02619
510,4015.91649385,0.0266599999999
520,3972.33672546,0.027318
530,4026.3999943,0.02796
540,3991.86355772,0.02859
550,4044.36338055,0.0291649999999
560,4022.81919702,0.0297879999999
570,3941.85907552,0.0303929999999
580,3975.75392902,0.0310579999999
590,4020.67269545,0.0316359999999
600,4053.53172259,0.032336
610,4004.06998924,0.0329
620,4077.80692562,0.033364
630,4029.72697804,0.033925
640,4112.53250054,0.034364
650,4071.78435914,0.034801
660,4083.46287996,0.035345
670,4066.35555711,0.035939
680,4162.41373563,0.036556
690,4151.57573948,0.037138
700,4186.57551049,0.037592
710,4072.41732636,0.038042
720,4180.48887176,0.038589
730,4189.08989451,0.039056
740,4246.70684648,0.039494
750,4191.66990803,0.040034
760,4209.61520074,0.040603
770,4168.05909232,0.041275
780,4194.83600531,0.041838
790,4165.49043533,0.042394
800,4138.64449864,0.042961
810,4060.56230235,0.04358
820,4154.392181,0.044305
830,4148.92847746,0.045148
840,4172.78204534,0.0458389999999
850,4151.42182691,0.0465
860,4150.86312271,0.047563
870,4128.7451969,0.048195
880,4150.86312271,0.0488649999999
890,4136.51015146,0.049752
900,4136.1652109,0.0504819999999
910,4116.25432259,0.0510599999999
920,4128.40025634,0.0515609999999
930,4096.34974294,0.0520119999999
940,4062.59259861,0.0524579999999
950,3990.87378756,0.0528999999999
960,4038.46857544,0.0533429999999
970,4036.91502768,0.0570779999999
980,4070.9444973,0.0580109999999
990,4026.71172195,0.0586699999999
1000,4089.02768587,0.0591949999999
1010,4044.9620445,0.0597569999999
1020,4056.90959024,0.0602159999999
1030,4001.5392376,0.0607739999999
1040,4079.24753384,0.0614509999999
1050,4030.9722346,0.0623029999999
1060,4058.25473799,0.0628919999999
1070,4113.64696969,0.0635419999999
1080,4128.21716165,0.0641639999999
1090,4086.51730199,0.0648089999999
1100,4085.78031923,0.0652949999999
1110,4098.59680581,0.0660889999999
1120,4108.45958322,0.0669309999999
1130,4124.15786476,0.0673919999999
1140,4089.16550942,0.0682879999999
1150,4117.97444466,0.0689559999999
1160,4096.49676414,0.0694479999999
1170,4092.44513804,0.0698549999999
1180,4109.7999436,0.0702649999999
1190,4086.91459455,0.0706779999999
1200,4099.83821001,0.0710799999999
1210,4066.25256624,0.0714879999999
1220,3943.58439361,0.0719529999999
1230,4088.30433313,0.0723739999999
1240,4015.63500774,0.0728059999999
1250,4086.76087031,0.0734659999999
1260,4078.99755783,0.0739169999999
1270,4078.99755783,0.0771389999999
1280,4013.5013352,0.0779099999999
1290,4038.84214889,0.0784989999999
1300,4035.11044532,0.0791349999999
1310,4126.32643049,0.0883409999999
1320,4072.96709289,0.0888289999999
1330,4089.95042983,0.0893169999999
1340,4036.21536715,0.0897789999999
1350,4036.77407135,0.0902079999999
1360,4028.66635765,0.0906809999999
1370,4023.85289345,0.0911469999999
1380,4044.9386455,0.0915909999999
1390,4028.66635765,0.0921259999999
1400,3997.44891786,0.0928319999999
1410,3981.17927273,0.0938469999999
1420,3972.29713952,0.0944039999999
1430,3973.56878604,0.0949389999999
1440,4011.40969628,0.0954649999999
1450,3967.37284784,0.0961019999999
1460,3946.01262941,0.0966909999999
1470,3987.60402791,0.0973329999999
1480,3895.69447168,0.0977869999999
1490,3936.20152194,0.0983779999999
1500,3970.19447512,0.0989539999999
1510,3924.80688288,0.0995439999999
1520,3966.57936507,0.100168
1530,3894.9194216,0.100798
1540,3892.7151416,0.101222
1550,3915.18704178,0.101663
1560,3933.37558862,0.102122
1570,3857.17944493,0.102557
1580,3896.77067196,0.103145
1590,3904.87192474,0.103722
1600,3928.19028856,0.104714
1610,3927.27707463,0.105164
1620,3942.2077651,0.105607
1630,3872.50226112,0.106065
1640,3826.06476399,0.106516
1650,3869.41128094,0.106956
1660,3874.63382959,0.107392
1670,3949.71517983,0.107795
1680,3916.36381655,0.108204
1690,3875.99106534,0.108617
1700,3878.49552309,0.110634
1710,3887.17437591,0.111802
1720,3895.10338793,0.112448
1730,3902.70428502,0.113048
1740,3849.3507549,0.113526
1750,3872.16147537,0.114061
1760,3909.35718733,0.114601
1770,3931.49225112,0.115205
1780,3900.29428401,0.115766
1790,3900.59682949,0.116458
1800,3939.91520316,0.117073
1810,3946.63328418,0.117698
1820,3943.65519388,0.118315
1830,3944.65933926,0.118923
1840,3920.07259835,0.119542
1850,4038.67098565,0.120153
1860,3977.62831375,0.120711
1870,3959.56349758,0.121127
1880,4021.16380098,0.121541
1890,4011.69272666,0.121994
1900,3961.40848414,0.122468
1910,3996.72254752,0.122892
1920,3996.43784509,0.123337
1930,3954.56338503,0.123809
1940,3913.64507698,0.124221
1950,3970.04040837,0.124607
1960,3883.93718526,0.125007
1970,3964.20628254,0.125614
1980,3916.89446318,0.12617
1990,3936.69948021,0.126804
2000,3965.32351882,0.128699
2010,3935.59405824,0.129376
2020,3950.15841099,0.130008
2030,3957.71198404,0.130434
2040,3991.26216781,0.130881
2050,4008.6492521,0.131349
2060,3946.54411237,0.131786
2070,4018.31188623,0.132206
2080,3908.61833704,0.132796
2090,3890.66806991,0.133398
2100,3977.67008097,0.133976
2110,3963.95757229,0.13457
2120,3918.1370695,0.135247
2130,3976.0400085,0.135701
2140,3985.98326694,0.136136
2150,3996.12594936,0.136577
2160,3929.14876087,0.137049
2170,4036.18311374,0.137484
2180,3963.1570679,0.137912
2190,3984.09491899,0.13842
2200,3930.01733654,0.138912
2210,3943.82140439,0.141092
2220,3997.85226363,0.141655
2230,3962.18511713,0.1421
2240,3928.48062241,0.142508
2250,3931.04725679,0.14291
2260,3903.87742857,0.143389
2270,3944.23867634,0.144217
2280,3912.46254144,0.14465
2290,3964.40285496,0.145108
2300,3945.86190742,0.14557
2310,3937.22768005,0.146
2320,3956.50274378,0.146435
2330,3994.54923055,0.147142
2340,3965.38487699,0.147575
2350,3873.15246685,0.148017
2360,3886.5683138,0.148451
2370,3899.15997348,0.148889
2380,3852.44495882,0.149313
2390,3920.87229443,0.149742
2400,3928.45033796,0.150175
2410,3941.30257524,0.150614
2420,3886.53791754,0.151235
2430,3909.45303284,0.151883
2440,3940.25417235,0.1524
2450,3854.15671624,0.152911
2460,3877.46516289,0.153352
2470,3924.37406091,0.153833
2480,3866.49956468,0.154383
2490,3871.86965305,0.15485
2500,3827.27764785,0.155361
2510,3831.43210186,0.155803
2520,3886.6574458,0.156226
2530,3895.16154677,0.156682
2540,3914.98753108,0.157084
2550,3867.57060791,0.157736
2560,3915.36285649,0.158202
2570,3940.02196997,0.15863
2580,3944.63905089,0.159063
2590,3887.74305281,0.159494
2600,3934.08727502,0.159919
2610,3847.94925338,0.160353
2620,3935.17390668,0.160782
2630,3962.62032211,0.161223
2640,3931.52546781,0.161877
2650,3978.8237205,0.162319
2660,3980.37290244,0.162772
2670,3929.65987018,0.163214
2680,4013.66171963,0.163647
2690,3992.47012217,0.164087
2700,4004.60798964,0.164536
2710,3991.48996017,0.164966
2720,4065.93125161,0.165404
2730,4036.84871044,0.165836
2740,4085.91290402,0.167246
2750,4083.35602479,0.167913
2760,4072.91975215,0.168438
2770,4064.59531742,0.168858
2780,4012.785407,0.169335
2790,4076.32915985,0.169769
2800,4031.76856317,0.170328
2810,4052.90167441,0.170793
2820,4053.33190442,0.171511
2830,4054.44931282,0.172411
2840,4127.36936406,0.172953
2850,4127.36936406,0.17342
2860,4061.03217646,0.173882
2870,4039.56491076,0.174326
2880,4016.09574029,0.174777
2890,4000.59615272,0.175206
2900,4030.45167016,0.175639
2910,4062.19353711,0.176076
2920,4014.63327347,0.176519
2930,4017.96894435,0.177532
2940,4024.01593106,0.178179
2950,4045.12879447,0.178812
2960,4045.53824085,0.179458
2970,4052.89374903,0.180025
2980,4028.52997426,0.180472
2990,3994.11786079,0.18093
3000,3932.56424229,0.181388
3010,3914.11085738,0.181856
3020,3966.45693443,0.182426
3030,3894.57096845,0.183105
3040,3950.53591593,0.183768
3050,3896.52062055,0.184193
3060,3916.589401,0.184639
3070,3961.35280168,0.185042
3080,3914.66956158,0.185468
3090,3950.94364462,0.186069
3100,3977.28631967,0.186506
3110,3879.01938464,0.186925
3120,3845.91941877,0.187364
3130,3877.48115912,0.187973
3140,3918.19730009,0.189168
3150,3861.67798552,0.189779
3160,3915.05817261,0.19022
3170,3933.38007822,0.190653
3180,3923.72770981,0.191127
3190,3962.81584337,0.191562
3200,3930.98056271,0.19199
3210,3931.54462848,0.192419
3220,3942.18675558,0.192848
3230,3966.37926445,0.193283
3240,3988.62266855,0.193725
3250,3990.75633234,0.194152
3260,4031.81546242,0.194672
3270,4012.92158955,0.195579
3280,4026.05854398,0.196307
3290,4058.08804445,0.196947
3300,4015.2394067,0.197581
3310,4031.18334599,0.198105
3320,4014.91370086,0.198503
3330,3995.62037514,0.198919
3340,3995.15843267,0.199318
3350,3999.34255668,0.199727
3360,3984.14353387,0.200572
3370,3978.78455763,0.201762
3380,4051.4888336,0.202189
3390,4001.1030601,0.202629
3400,4019.53810485,0.203065
3410,4041.26804582,0.203503
3420,4008.14158763,0.203933
3430,4017.20355729,0.204372
3440,3974.37874656,0.204811
3450,4092.93226193,0.205251
3460,4080.68746639,0.205765
3470,4033.7478329,0.206182
3480,4011.66590087,0.210808
3490,4085.79279618,0.211271
3500,4060.17484388,0.211918
3510,4083.7072372,0.212355
3520,4073.35694264,0.212788
3530,4084.98102011,0.213241
3540,4126.86985798,0.21368
3550,4120.48909642,0.214178
3560,4117.52129022,0.21466
3570,4165.37745502,0.216298
3580,4170.28017596,0.216727
3590,4059.0625603,0.217169
3600,4076.20906622,0.217567
3610,4023.23728732,0.217973
3620,3941.56988553,0.218382
3630,4009.80501237,0.218776
3640,3966.95637462,0.219227
3650,3954.04602741,0.219826
3660,4009.80501237,0.220426
3670,3967.77526737,0.221181
3680,3937.35422967,0.221805
3690,3918.80285668,0.222427
3700,3973.43623778,0.22284
3710,3928.76028337,0.223266
3720,3942.57971658,0.223713
3730,3990.47859359,0.224315
3740,3943.96822015,0.224887
3750,3985.78233534,0.225496
3760,4007.96361179,0.225906
3770,3986.04252389,0.22632
3780,4006.05424164,0.228124
3790,3977.87319315,0.228749
3800,4014.47405733,0.229324
3810,3958.04363427,0.22983
3820,3962.31581939,0.230254
3830,3896.61859672,0.230701
3840,3902.88714555,0.231331
3850,3911.01165839,0.231845
3860,4013.46556325,0.232271
3870,3886.73887789,0.232665
3880,3925.90558779,0.23433
3890,3982.49911734,0.235127
3900,3924.20360051,0.235751
3910,3908.04054128,0.23638
3920,3905.40619656,0.237052
3930,3928.6275264,0.237692
3940,3920.26789808,0.238318
3950,3944.43237271,0.238953
3960,3915.33000051,0.243267
3970,3865.83437587,0.244006
3980,3991.57392184,0.244479
3990,3932.44582391,0.244957
4000,3936.40792533,0.245432
4010,3965.81466781,0.24588
4020,4056.40590545,0.246658
4030,4036.58391253,0.247283
4040,3983.08787173,0.247961
4050,3935.94053493,0.248495
4060,3923.20537682,0.249147
4070,3923.84712663,0.249699
4080,3957.65420391,0.250413
4090,4029.9106888,0.251057
4100,3934.43236232,0.251734
4110,3984.57011922,0.252404
4120,3953.01174281,0.252989
4130,3917.7416082,0.25381
4140,3915.06232964,0.254597
4150,4018.9999593,0.255174
4160,3967.52245424,0.255727
4170,4000.5435818,0.257021
4180,4035.28455445,0.257653
4190,4056.19269468,0.258083
4200,3966.09882919,0.25875
4210,4079.05629177,0.25935
4220,4070.71518213,0.259961
4230,4013.90775798,0.261822
4240,4062.22500307,0.263499
4250,4046.45278404,0.264168
4260,4002.23423182,0.264774
4270,4018.57453236,0.26543
4280,4031.13729715,0.266103
4290,4053.4546029,0.266835
4300,4100.69758379,0.26834
4310,4057.2736584,0.269311
4320,4126.62253199,0.270756
4330,4081.56696893,0.271705
4340,4101.88245036,0.272239
4350,4019.60416293,0.272655
4360,4068.29413413,0.273065
4370,4114.40618479,0.27347
4380,4132.75411076,0.273876
4390,4123.35685146,0.274278
4400,4123.28418007,0.274784
4410,4123.07945688,0.275378
4420,4124.60631166,0.275883
4430,4135.65752459,0.276309
4440,4136.20771733,0.276724
4450,4143.47055567,0.277194
4460,4179.7946208,0.277698
4470,4169.27751912,0.278159
4480,4149.63872664,0.278609
4490,4175.88508067,0.279057
4500,4121.80533807,0.279506
4510,4164.88820102,0.279956
4520,4105.46765432,0.281171
4530,4101.18619347,0.281737
4540,4196.56896227,0.282174
4550,4204.33391683,0.282594
4560,4204.12919364,0.2832
4570,4170.8517175,0.283819
4580,4108.37540835,0.284481
4590,4105.35266031,0.285598
4600,4077.75546013,0.286598
4610,4119.7018322,0.287018
4620,4091.76090371,0.287416
4630,4096.94313085,0.28783
4640,4135.00879549,0.288231
4650,4130.30825174,0.288645
4660,4155.8740824,0.289047
4670,4161.97411347,0.289444
4680,4121.18032016,0.289897
4690,4121.05600143,0.290349
4700,4103.06124006,0.292041
4710,4111.48760609,0.292708
4720,4102.81900678,0.293228
4730,4048.33269257,0.293664
4740,4069.09247266,0.294093
4750,4087.75274531,0.294583
4760,4064.87553491,0.295012
4770,4117.68742437,0.295442
4780,4111.39857045,0.295859
4790,4112.86091941,0.296459
4800,4077.28127043,0.297054
4810,4085.60145381,0.297683
4820,4089.13004472,0.298181
4830,4070.56893823,0.298613
4840,4003.1954645,0.299071
4850,4073.48078435,0.299527
4860,4072.02018392,0.299995
4870,4133.35994164,0.300464
4880,4134.89816716,0.30091
4890,4087.5093096,0.301408
4900,4088.15851257,0.301827
4910,4166.63896791,0.302989
4920,4104.47486579,0.303589
4930,4045.37550522,0.304048
4940,4027.29857058,0.304494
4950,4026.49383041,0.304938
4960,4023.33304424,0.305386
4970,4018.14045901,0.305815
4980,4031.12545632,0.306244
4990,4081.35683441,0.306674
